"Date.Time"	"Phase"	"Temp.1"	"Ox.1"	"Temp.2"	"Ox.2"	"Temp.3"	"Ox.3"	"Temp.4"	"Ox.4"
"11/02/2020/10:30:11"	"M1"	15.355	9.0767	15.355	9.1762	15.355	9.2974	15.355	9.0979
"11/02/2020/10:30:12"	"M1"	15.358	9.0684	15.358	9.1713	15.358	9.2991	15.358	9.0939
"11/02/2020/10:30:13"	"M1"	15.359	9.067	15.359	9.1805	15.359	9.2969	15.359	9.0886
"11/02/2020/10:30:14"	"M1"	15.362	9.0602	15.362	9.1803	15.362	9.2942	15.362	9.0878
"11/02/2020/10:30:15"	"M1"	15.359	9.0637	15.359	9.1847	15.359	9.2933	15.359	9.0983
"11/02/2020/10:30:16"	"M1"	15.358	9.0665	15.358	9.1819	15.358	9.2922	15.358	9.0991
"11/02/2020/10:30:17"	"M1"	15.36	9.0666	15.36	9.1728	15.36	9.2934	15.36	9.0887
"11/02/2020/10:30:18"	"M1"	15.357	9.069	15.357	9.1738	15.357	9.2947	15.357	9.0831
"11/02/2020/10:30:19"	"M1"	15.359	9.0647	15.359	9.1731	15.359	9.2855	15.359	9.0879
"11/02/2020/10:30:20"	"M1"	15.353	9.0662	15.353	9.181	15.353	9.2814	15.353	9.0942
"11/02/2020/10:30:21"	"M1"	15.356	9.0624	15.356	9.1808	15.356	9.2812	15.356	9.09
"11/02/2020/10:30:22"	"M1"	15.353	9.065	15.353	9.1807	15.353	9.2875	15.353	9.0849
"11/02/2020/10:30:23"	"M1"	15.357	9.0666	15.357	9.1862	15.357	9.2862	15.357	9.0767
"11/02/2020/10:30:24"	"M1"	15.351	9.0752	15.351	9.1856	15.351	9.2925	15.351	9.082
"11/02/2020/10:30:25"	"M1"	15.351	9.0696	15.351	9.1839	15.351	9.2959	15.351	9.0799
"11/02/2020/10:30:26"	"M1"	15.354	9.0701	15.354	9.1715	15.354	9.2975	15.354	9.0837
"11/02/2020/10:30:27"	"M1"	15.357	9.0669	15.357	9.1705	15.357	9.2953	15.357	9.0852
"11/02/2020/10:30:28"	"M1"	15.361	9.0696	15.361	9.1712	15.361	9.2929	15.361	9.0884
"11/02/2020/10:30:29"	"M1"	15.362	9.0638	15.362	9.1726	15.362	9.2915	15.362	9.0845
"11/02/2020/10:30:30"	"M1"	15.363	9.0553	15.363	9.1727	15.363	9.2846	15.363	9.0766
"11/02/2020/10:30:31"	"M1"	15.355	9.0593	15.355	9.1702	15.355	9.2882	15.355	9.0779
"11/02/2020/10:30:32"	"M1"	15.348	9.0654	15.348	9.176	15.348	9.2884	15.348	9.0762
"11/02/2020/10:30:33"	"M1"	15.35	9.0688	15.35	9.1769	15.35	9.2938	15.35	9.0832
"11/02/2020/10:30:34"	"M1"	15.359	9.0648	15.359	9.1801	15.359	9.2897	15.359	9.0786
"11/02/2020/10:30:35"	"M1"	15.36	9.0632	15.36	9.1813	15.36	9.2879	15.36	9.0812
"11/02/2020/10:30:36"	"M1"	15.359	9.0654	15.359	9.1821	15.359	9.2884	15.359	9.0768
"11/02/2020/10:30:37"	"M1"	15.359	9.0708	15.359	9.1778	15.359	9.2884	15.359	9.0742
"11/02/2020/10:30:38"	"M1"	15.362	9.0688	15.362	9.1713	15.362	9.2948	15.362	9.0807
"11/02/2020/10:30:39"	"M1"	15.363	9.0655	15.363	9.1711	15.363	9.2894	15.363	9.0791
"11/02/2020/10:30:40"	"M1"	15.359	9.0645	15.359	9.1737	15.359	9.2927	15.359	9.0767
"11/02/2020/10:30:41"	"M1"	15.353	9.0693	15.353	9.1735	15.353	9.2887	15.353	9.0674
"11/02/2020/10:30:42"	"M1"	15.348	9.0683	15.348	9.1722	15.348	9.2919	15.348	9.0697
"11/02/2020/10:30:43"	"M1"	15.35	9.0645	15.35	9.1628	15.35	9.2912	15.35	9.07
"11/02/2020/10:30:44"	"M1"	15.355	9.0591	15.355	9.1599	15.355	9.2908	15.355	9.0726
"11/02/2020/10:30:45"	"M1"	15.359	9.059	15.359	9.162	15.359	9.2921	15.359	9.0678
"11/02/2020/10:30:46"	"M1"	15.363	9.0531	15.363	9.1652	15.363	9.29	15.363	9.0667
"11/02/2020/10:30:47"	"M1"	15.361	9.0508	15.361	9.1679	15.361	9.2894	15.361	9.0661
"11/02/2020/10:30:48"	"M1"	15.361	9.0592	15.361	9.1685	15.361	9.2911	15.361	9.0687
"11/02/2020/10:30:49"	"M1"	15.359	9.0599	15.359	9.1701	15.359	9.2908	15.359	9.0707
"11/02/2020/10:30:50"	"M1"	15.362	9.0639	15.362	9.1694	15.362	9.2926	15.362	9.0766
"11/02/2020/10:30:51"	"M1"	15.36	9.053	15.36	9.1679	15.36	9.2869	15.36	9.0773
"11/02/2020/10:30:52"	"M1"	15.361	9.0563	15.361	9.1693	15.361	9.288	15.361	9.0812
"11/02/2020/10:30:53"	"M1"	15.357	9.0501	15.357	9.1686	15.357	9.2831	15.357	9.0719
"11/02/2020/10:30:54"	"M1"	15.36	9.0508	15.36	9.1662	15.36	9.2821	15.36	9.0693
"11/02/2020/10:30:55"	"M1"	15.359	9.0494	15.359	9.1629	15.359	9.2844	15.359	9.0715
"11/02/2020/10:30:56"	"M1"	15.365	9.0574	15.365	9.1606	15.365	9.2922	15.365	9.0726
"11/02/2020/10:30:57"	"M1"	15.363	9.0581	15.363	9.1634	15.363	9.2943	15.363	9.0712
"11/02/2020/10:30:58"	"M1"	15.36	9.0632	15.36	9.1665	15.36	9.2939	15.36	9.0665
"11/02/2020/10:30:59"	"M1"	15.355	9.0595	15.355	9.1672	15.355	9.2918	15.355	9.0752
"11/02/2020/10:31:00"	"M1"	15.357	9.0593	15.357	9.1645	15.357	9.2927	15.357	9.0711
"11/02/2020/10:31:01"	"M1"	15.36	9.053	15.36	9.1615	15.36	9.2894	15.36	9.0699
"11/02/2020/10:31:02"	"M1"	15.361	9.044	15.361	9.1638	15.361	9.2852	15.361	9.0617
"11/02/2020/10:31:03"	"M1"	15.36	9.0418	15.36	9.1629	15.36	9.2871	15.36	9.0716
"11/02/2020/10:31:04"	"M1"	15.362	9.0452	15.362	9.1686	15.362	9.2897	15.362	9.0678
"11/02/2020/10:31:05"	"M1"	15.363	9.0527	15.363	9.1658	15.363	9.2957	15.363	9.0618
"11/02/2020/10:31:06"	"M1"	15.366	9.0511	15.366	9.1631	15.366	9.2916	15.366	9.0561
"11/02/2020/10:31:07"	"M1"	15.367	9.052	15.367	9.1549	15.367	9.2891	15.367	9.0593
"11/02/2020/10:31:08"	"M1"	15.368	9.0496	15.368	9.1555	15.368	9.2791	15.368	9.0588
"11/02/2020/10:31:09"	"M1"	15.365	9.0567	15.365	9.1566	15.365	9.2804	15.365	9.0601
"11/02/2020/10:31:10"	"M1"	15.37	9.0494	15.37	9.1534	15.37	9.2786	15.37	9.0591
"11/02/2020/10:31:11"	"M1"	15.367	9.052	15.367	9.1533	15.367	9.2857	15.367	9.0686
"11/02/2020/10:31:12"	"M1"	15.368	9.0435	15.368	9.1513	15.368	9.2843	15.368	9.0681
"11/02/2020/10:31:13"	"M1"	15.367	9.0507	15.367	9.1513	15.367	9.2869	15.367	9.0773
"11/02/2020/10:31:14"	"M1"	15.371	9.0459	15.371	9.1506	15.371	9.2817	15.371	9.0723
"11/02/2020/10:31:15"	"M1"	15.377	9.0547	15.377	9.1528	15.377	9.2738	15.377	9.0708
"11/02/2020/10:31:16"	"M1"	15.368	9.0495	15.368	9.1541	15.368	9.2779	15.368	9.0662
"11/02/2020/10:31:17"	"M1"	15.373	9.0491	15.373	9.1523	15.373	9.2817	15.373	9.06
"11/02/2020/10:31:18"	"M1"	15.37	9.0436	15.37	9.1503	15.37	9.2903	15.37	9.0679
"11/02/2020/10:31:19"	"M1"	15.369	9.0452	15.369	9.1584	15.369	9.2892	15.369	9.0649
"11/02/2020/10:31:20"	"M1"	15.359	9.0484	15.359	9.1605	15.359	9.2897	15.359	9.0717
"11/02/2020/10:31:21"	"M1"	15.351	9.0495	15.351	9.1641	15.351	9.2888	15.351	9.054
"11/02/2020/10:31:22"	"M1"	15.355	9.0477	15.355	9.1609	15.355	9.2839	15.355	9.0616
"11/02/2020/10:31:23"	"M1"	15.36	9.0409	15.36	9.1574	15.36	9.2821	15.36	9.0596
"11/02/2020/10:31:24"	"M1"	15.366	9.0373	15.366	9.1479	15.366	9.2854	15.366	9.0698
"11/02/2020/10:31:25"	"M1"	15.363	9.0334	15.363	9.1486	15.363	9.2859	15.363	9.0526
"11/02/2020/10:31:26"	"M1"	15.363	9.0362	15.363	9.1542	15.363	9.282	15.363	9.0512
"11/02/2020/10:31:27"	"M1"	15.362	9.0415	15.362	9.164	15.362	9.2789	15.362	9.0475
"11/02/2020/10:31:28"	"M1"	15.367	9.0472	15.367	9.1589	15.367	9.2754	15.367	9.0524
"11/02/2020/10:31:29"	"M1"	15.371	9.0413	15.371	9.156	15.371	9.2804	15.371	9.0605
"11/02/2020/10:31:30"	"M1"	15.367	9.0347	15.367	9.1597	15.367	9.2805	15.367	9.0593
"11/02/2020/10:31:31"	"M1"	15.369	9.0337	15.369	9.1651	15.369	9.2834	15.369	9.0594
"11/02/2020/10:31:32"	"M1"	15.366	9.0404	15.366	9.1602	15.366	9.2846	15.366	9.0521
"11/02/2020/10:31:33"	"M1"	15.371	9.0431	15.371	9.1528	15.371	9.2783	15.371	9.0542
"11/02/2020/10:31:34"	"M1"	15.37	9.0346	15.37	9.1479	15.37	9.278	15.37	9.0584
"11/02/2020/10:31:35"	"M1"	15.372	9.0344	15.372	9.1441	15.372	9.2725	15.372	9.0569
"11/02/2020/10:31:36"	"M1"	15.369	9.034	15.369	9.1471	15.369	9.2795	15.369	9.061
"11/02/2020/10:31:37"	"M1"	15.369	9.0351	15.369	9.1543	15.369	9.2812	15.369	9.0649
"11/02/2020/10:31:38"	"M1"	15.368	9.034	15.368	9.1621	15.368	9.2795	15.368	9.0759
"11/02/2020/10:31:39"	"M1"	15.371	9.0267	15.371	9.1547	15.371	9.2744	15.371	9.0727
"11/02/2020/10:31:40"	"M1"	15.373	9.032	15.373	9.1477	15.373	9.2692	15.373	9.0637
"11/02/2020/10:31:41"	"M1"	15.376	9.0318	15.376	9.1515	15.376	9.2741	15.376	9.0563
"11/02/2020/10:31:42"	"M1"	15.381	9.0348	15.381	9.1495	15.381	9.2721	15.381	9.0537
"11/02/2020/10:31:43"	"M1"	15.378	9.0269	15.378	9.1487	15.378	9.2767	15.378	9.0513
"11/02/2020/10:31:44"	"M1"	15.373	9.0284	15.373	9.1401	15.373	9.2742	15.373	9.0458
"11/02/2020/10:31:45"	"M1"	15.363	9.0304	15.363	9.1445	15.363	9.2751	15.363	9.0456
"11/02/2020/10:31:46"	"M1"	15.363	9.0351	15.363	9.1417	15.363	9.2731	15.363	9.0522
"11/02/2020/10:31:47"	"M1"	15.367	9.0323	15.367	9.1497	15.367	9.2699	15.367	9.0538
"11/02/2020/10:31:48"	"M1"	15.37	9.0343	15.37	9.1518	15.37	9.2732	15.37	9.0595
"11/02/2020/10:31:49"	"M1"	15.372	9.0366	15.372	9.1555	15.372	9.2696	15.372	9.0538
"11/02/2020/10:31:50"	"M1"	15.368	9.0334	15.368	9.1464	15.368	9.2706	15.368	9.0537
"11/02/2020/10:31:51"	"M1"	15.368	9.031	15.368	9.1473	15.368	9.272	15.368	9.0496
"11/02/2020/10:31:52"	"M1"	15.363	9.0237	15.363	9.1491	15.363	9.2708	15.363	9.0544
"11/02/2020/10:31:53"	"M1"	15.365	9.0254	15.365	9.1519	15.365	9.2683	15.365	9.0529
"11/02/2020/10:31:54"	"M1"	15.364	9.0229	15.364	9.1505	15.364	9.2627	15.364	9.0437
"11/02/2020/10:31:55"	"M1"	15.366	9.0285	15.366	9.1506	15.366	9.2693	15.366	9.0411
"11/02/2020/10:31:56"	"M1"	15.367	9.0344	15.367	9.1569	15.367	9.2688	15.367	9.0431
"11/02/2020/10:31:57"	"M1"	15.365	9.0437	15.365	9.1518	15.365	9.2769	15.365	9.0529
"11/02/2020/10:31:58"	"M1"	15.367	9.0385	15.367	9.1474	15.367	9.2786	15.367	9.0538
"11/02/2020/10:31:59"	"M1"	15.369	9.033	15.369	9.136	15.369	9.2822	15.369	9.0555
"11/02/2020/10:32:00"	"M1"	15.372	9.0243	15.372	9.1425	15.372	9.2778	15.372	9.0548
"11/02/2020/10:32:01"	"M1"	15.371	9.03	15.371	9.1463	15.371	9.2721	15.371	9.0536
"11/02/2020/10:32:02"	"M1"	15.373	9.0306	15.373	9.1548	15.373	9.27	15.373	9.0482
"11/02/2020/10:32:03"	"M1"	15.381	9.0257	15.381	9.1451	15.381	9.2698	15.381	9.0383
"11/02/2020/10:32:04"	"M1"	15.383	9.0214	15.383	9.1393	15.383	9.2679	15.383	9.0345
"11/02/2020/10:32:05"	"M1"	15.384	9.0199	15.384	9.136	15.384	9.2677	15.384	9.0367
"11/02/2020/10:32:06"	"M1"	15.385	9.0229	15.385	9.1344	15.385	9.2618	15.385	9.0419
"11/02/2020/10:32:07"	"M1"	15.382	9.0269	15.382	9.1349	15.382	9.2696	15.382	9.0443
"11/02/2020/10:32:08"	"M1"	15.38	9.0235	15.38	9.1331	15.38	9.2695	15.38	9.0417
"11/02/2020/10:32:09"	"M1"	15.373	9.0258	15.373	9.1401	15.373	9.2729	15.373	9.0374
"11/02/2020/10:32:10"	"M1"	15.372	9.0252	15.372	9.1428	15.372	9.2689	15.372	9.0376
"11/02/2020/10:32:11"	"M1"	15.372	9.0258	15.372	9.1475	15.372	9.2697	15.372	9.0393
"11/02/2020/10:32:12"	"M1"	15.373	9.0292	15.373	9.1451	15.373	9.2692	15.373	9.0504
"11/02/2020/10:32:13"	"M1"	15.376	9.0232	15.376	9.1397	15.376	9.2696	15.376	9.0538
"11/02/2020/10:32:14"	"M1"	15.378	9.0208	15.378	9.1359	15.378	9.2736	15.378	9.0508
"11/02/2020/10:32:15"	"M1"	15.379	9.0142	15.379	9.1305	15.379	9.2708	15.379	9.0453
"11/02/2020/10:32:16"	"M1"	15.38	9.0162	15.38	9.1326	15.38	9.2684	15.38	9.0382
"11/02/2020/10:32:17"	"M1"	15.374	9.0217	15.374	9.1365	15.374	9.2659	15.374	9.0378
"11/02/2020/10:32:18"	"M1"	15.374	9.0228	15.374	9.1404	15.374	9.2693	15.374	9.0364
"11/02/2020/10:32:19"	"M1"	15.369	9.0251	15.369	9.1389	15.369	9.2733	15.369	9.0413
"11/02/2020/10:32:20"	"M1"	15.379	9.0198	15.379	9.1307	15.379	9.2712	15.379	9.0428
"11/02/2020/10:32:21"	"M1"	15.373	9.0235	15.373	9.1372	15.373	9.266	15.373	9.047
"11/02/2020/10:32:22"	"M1"	15.38	9.0185	15.38	9.1427	15.38	9.2544	15.38	9.0431
"11/02/2020/10:32:23"	"M1"	15.382	9.0254	15.382	9.1357	15.382	9.2519	15.382	9.0448
"11/02/2020/10:32:24"	"M1"	15.388	9.017	15.388	9.1356	15.388	9.2566	15.388	9.0391
"11/02/2020/10:32:25"	"M1"	15.387	9.0212	15.387	9.1295	15.387	9.2633	15.387	9.0412
"11/02/2020/10:32:26"	"M1"	15.381	9.0166	15.381	9.1358	15.381	9.2697	15.381	9.0421
"11/02/2020/10:32:27"	"M1"	15.376	9.0236	15.376	9.1331	15.376	9.2729	15.376	9.0453
"11/02/2020/10:32:28"	"M1"	15.372	9.0209	15.372	9.1326	15.372	9.2721	15.372	9.0473
"11/02/2020/10:32:29"	"M1"	15.369	9.0205	15.369	9.1375	15.369	9.277	15.369	9.0315
"11/02/2020/10:32:30"	"M1"	15.372	9.0185	15.372	9.138	15.372	9.2704	15.372	9.0273
"11/02/2020/10:32:31"	"M1"	15.369	9.0274	15.369	9.135	15.369	9.2706	15.369	9.021
"11/02/2020/10:32:32"	"M1"	15.366	9.0323	15.366	9.1319	15.366	9.2607	15.366	9.0319
"11/02/2020/10:32:33"	"M1"	15.362	9.031	15.362	9.13	15.362	9.2662	15.362	9.0292
"11/02/2020/10:32:34"	"M1"	15.364	9.024	15.364	9.1363	15.364	9.2705	15.364	9.0321
"11/02/2020/10:32:35"	"M1"	15.372	9.0146	15.372	9.137	15.372	9.2729	15.372	9.0343
"11/02/2020/10:32:36"	"M1"	15.373	9.0097	15.373	9.1315	15.373	9.2738	15.373	9.0395
"11/02/2020/10:32:37"	"M1"	15.379	9.0025	15.379	9.1214	15.379	9.2664	15.379	9.0381
"11/02/2020/10:32:38"	"M1"	15.376	9.0079	15.376	9.1216	15.376	9.2618	15.376	9.0372
"11/02/2020/10:32:39"	"M1"	15.374	9.0106	15.374	9.1288	15.374	9.2605	15.374	9.0341
"11/02/2020/10:32:40"	"M1"	15.373	9.0136	15.373	9.1308	15.373	9.2697	15.373	9.0289
"11/02/2020/10:32:41"	"M1"	15.374	9.0082	15.374	9.132	15.374	9.2713	15.374	9.0265
"11/02/2020/10:32:42"	"M1"	15.374	9.0073	15.374	9.1294	15.374	9.2718	15.374	9.0262
"11/02/2020/10:32:43"	"M1"	15.379	9.0064	15.379	9.1337	15.379	9.2629	15.379	9.0291
"11/02/2020/10:32:44"	"M1"	15.373	9.0092	15.373	9.1299	15.373	9.2635	15.373	9.0218
"11/02/2020/10:32:45"	"M1"	15.372	9.013	15.372	9.1338	15.372	9.2635	15.372	9.0238
"11/02/2020/10:32:46"	"M1"	15.365	9.0146	15.365	9.141	15.365	9.2685	15.365	9.0265
"11/02/2020/10:32:47"	"M1"	15.364	9.0192	15.364	9.1465	15.364	9.267	15.364	9.033
"11/02/2020/10:32:48"	"M1"	15.368	9.0139	15.368	9.1414	15.368	9.2612	15.368	9.0376
"11/02/2020/10:32:49"	"M1"	15.366	9.0119	15.366	9.136	15.366	9.2567	15.366	9.0397
"11/02/2020/10:32:50"	"M1"	15.369	9.0077	15.369	9.139	15.369	9.2579	15.369	9.0426
"11/02/2020/10:32:51"	"M1"	15.369	9.0115	15.369	9.1374	15.369	9.2624	15.369	9.0294
"11/02/2020/10:32:52"	"M1"	15.374	9.0118	15.374	9.1357	15.374	9.264	15.374	9.0324
"11/02/2020/10:32:53"	"M1"	15.375	9.0109	15.375	9.1265	15.375	9.2668	15.375	9.0294
"11/02/2020/10:32:54"	"M1"	15.38	9.0053	15.38	9.1258	15.38	9.2627	15.38	9.0322
"11/02/2020/10:32:55"	"M1"	15.376	9.0011	15.376	9.1256	15.376	9.2595	15.376	9.0277
"11/02/2020/10:32:56"	"M1"	15.378	9.0016	15.378	9.1241	15.378	9.2603	15.378	9.0227
"11/02/2020/10:32:57"	"M1"	15.37	9.0027	15.37	9.1242	15.37	9.2652	15.37	9.0272
"11/02/2020/10:32:58"	"M1"	15.37	9.0041	15.37	9.1239	15.37	9.2711	15.37	9.0275
"11/02/2020/10:32:59"	"M1"	15.37	9.0009	15.37	9.1236	15.37	9.273	15.37	9.032
"11/02/2020/10:33:00"	"M1"	15.375	8.997	15.375	9.1234	15.375	9.2662	15.375	9.0234
"11/02/2020/10:33:01"	"M1"	15.377	9.0041	15.377	9.1237	15.377	9.2616	15.377	9.0203
"11/02/2020/10:33:02"	"M1"	15.374	9.006	15.374	9.1258	15.374	9.2563	15.374	9.023
"11/02/2020/10:33:03"	"M1"	15.378	9.0067	15.378	9.1301	15.378	9.2564	15.378	9.0286
"11/02/2020/10:33:04"	"M1"	15.375	9.0004	15.375	9.1287	15.375	9.2536	15.375	9.0297
"11/02/2020/10:33:05"	"M1"	15.377	8.9972	15.377	9.1324	15.377	9.2503	15.377	9.0303
"11/02/2020/10:33:06"	"M1"	15.367	9.0031	15.367	9.1328	15.367	9.2552	15.367	9.0343
"11/02/2020/10:33:07"	"M1"	15.37	9.0034	15.37	9.1255	15.37	9.2567	15.37	9.0287
"11/02/2020/10:33:08"	"M1"	15.368	9.0066	15.368	9.122	15.368	9.2593	15.368	9.0208
"11/02/2020/10:33:09"	"M1"	15.372	9.0035	15.372	9.11	15.372	9.2545	15.372	9.0147
"11/02/2020/10:33:10"	"M1"	15.372	9	15.372	9.1093	15.372	9.2526	15.372	9.0151
"11/02/2020/10:33:11"	"M1"	15.369	8.9971	15.369	9.1088	15.369	9.2519	15.369	9.0202
"11/02/2020/10:33:12"	"M1"	15.372	8.9958	15.372	9.113	15.372	9.2534	15.372	9.023
"11/02/2020/10:33:13"	"M1"	15.374	8.9978	15.374	9.1189	15.374	9.2571	15.374	9.0239
"11/02/2020/10:33:14"	"M1"	15.378	9.0067	15.378	9.1172	15.378	9.2567	15.378	9.0227
"11/02/2020/10:33:15"	"M1"	15.377	9.0087	15.377	9.118	15.377	9.2541	15.377	9.018
"11/02/2020/10:33:16"	"M1"	15.37	9.0025	15.37	9.1188	15.37	9.2581	15.37	9.0167
"11/02/2020/10:33:17"	"M1"	15.378	8.9899	15.378	9.1172	15.378	9.2562	15.378	9.0178
"11/02/2020/10:33:18"	"M1"	15.378	8.9857	15.378	9.1207	15.378	9.2606	15.378	9.0122
"11/02/2020/10:33:19"	"M1"	15.387	8.989	15.387	9.118	15.387	9.2504	15.387	9.0134
"11/02/2020/10:33:20"	"M1"	15.382	8.9884	15.382	9.1129	15.382	9.2464	15.382	9.0127
"11/02/2020/10:33:21"	"M1"	15.382	8.9935	15.382	9.1137	15.382	9.2422	15.382	9.0168
"11/02/2020/10:33:22"	"M1"	15.374	8.9952	15.374	9.1143	15.374	9.2467	15.374	9.01
"11/02/2020/10:33:23"	"M1"	15.373	8.9924	15.373	9.1151	15.373	9.2514	15.373	9.0026
"11/02/2020/10:33:24"	"M1"	15.371	8.986	15.371	9.1128	15.371	9.2564	15.371	9.008
"11/02/2020/10:33:25"	"M1"	15.376	8.9788	15.376	9.111	15.376	9.2569	15.376	9.0084
"11/02/2020/10:33:26"	"M1"	15.375	8.9832	15.375	9.119	15.375	9.2541	15.375	9.0111
"11/02/2020/10:33:27"	"M1"	15.378	8.9852	15.378	9.1183	15.378	9.2402	15.378	9.0142
"11/02/2020/10:33:28"	"M1"	15.375	8.9971	15.375	9.1235	15.375	9.2442	15.375	9.0147
"11/02/2020/10:33:29"	"M1"	15.378	8.9923	15.378	9.1166	15.378	9.2539	15.378	9.0121
"11/02/2020/10:33:30"	"M1"	15.381	8.9875	15.381	9.114	15.381	9.2643	15.381	9.0087
"11/02/2020/10:33:31"	"M1"	15.383	8.9879	15.383	9.1141	15.383	9.2672	15.383	9.011
"11/02/2020/10:33:32"	"M1"	15.38	8.9935	15.38	9.123	15.38	9.2669	15.38	9.0159
"11/02/2020/10:33:33"	"M1"	15.377	9.0006	15.377	9.1243	15.377	9.2665	15.377	9.01
"11/02/2020/10:33:34"	"M1"	15.375	8.9961	15.375	9.1196	15.375	9.261	15.375	9.0133
"11/02/2020/10:33:35"	"M1"	15.38	8.9883	15.38	9.1081	15.38	9.2527	15.38	9.0113
"11/02/2020/10:33:36"	"M1"	15.384	8.9818	15.384	9.106	15.384	9.2534	15.384	9.0097
"11/02/2020/10:33:37"	"M1"	15.386	8.9803	15.386	9.1022	15.386	9.2482	15.386	9.0071
"11/02/2020/10:33:38"	"M1"	15.384	8.9876	15.384	9.108	15.384	9.2403	15.384	9.0081
"11/02/2020/10:33:39"	"M1"	15.382	8.9894	15.382	9.1076	15.382	9.2413	15.382	9.0165
"11/02/2020/10:33:40"	"M1"	15.39	8.984	15.39	9.1054	15.39	9.2447	15.39	9.0165
"11/02/2020/10:33:41"	"M1"	15.392	8.986	15.392	9.0991	15.392	9.2535	15.392	9.0169
"11/02/2020/10:33:42"	"M1"	15.396	8.981	15.396	9.0999	15.396	9.2489	15.396	9.008
"11/02/2020/10:33:43"	"M1"	15.394	8.9839	15.394	9.1092	15.394	9.2518	15.394	9.0032
"11/02/2020/10:33:44"	"M1"	15.392	8.9847	15.392	9.1128	15.392	9.2509	15.392	8.9997
"11/02/2020/10:33:45"	"M1"	15.39	8.9905	15.39	9.1109	15.39	9.2484	15.39	9.0052
"11/02/2020/10:33:46"	"M1"	15.389	8.9891	15.389	9.102	15.389	9.2476	15.389	9.0118
"11/02/2020/10:33:47"	"M1"	15.391	8.9861	15.391	9.1023	15.391	9.2471	15.391	9.011
"11/02/2020/10:33:48"	"M1"	15.394	8.9845	15.394	9.1024	15.394	9.2509	15.394	9.0013
"11/02/2020/10:33:49"	"M1"	15.391	8.9827	15.391	9.1073	15.391	9.2479	15.391	8.9953
"11/02/2020/10:33:50"	"M1"	15.39	8.9852	15.39	9.1089	15.39	9.244	15.39	9.003
"11/02/2020/10:33:51"	"M1"	15.387	8.9863	15.387	9.1063	15.387	9.2385	15.387	9.0112
"11/02/2020/10:33:52"	"M1"	15.382	8.9889	15.382	9.1112	15.382	9.2367	15.382	9.019
"11/02/2020/10:33:53"	"M1"	15.383	8.9799	15.383	9.1099	15.383	9.2438	15.383	9.0167
"11/02/2020/10:33:54"	"M1"	15.382	8.9768	15.382	9.1151	15.382	9.2516	15.382	9.0166
"11/02/2020/10:33:55"	"M1"	15.39	8.9716	15.39	9.1116	15.39	9.2539	15.39	9.0068
"11/02/2020/10:33:56"	"M1"	15.39	8.9713	15.39	9.1136	15.39	9.2515	15.39	8.9984
"11/02/2020/10:33:57"	"M1"	15.387	8.972	15.387	9.1063	15.387	9.25	15.387	8.9975
"11/02/2020/10:33:58"	"M1"	15.383	8.9771	15.383	9.1081	15.383	9.2485	15.383	9.0012
"11/02/2020/10:33:59"	"M1"	15.383	8.9793	15.383	9.1026	15.383	9.2536	15.383	9.0033
"11/02/2020/10:34:00"	"M1"	15.384	8.9771	15.384	9.1073	15.384	9.2516	15.384	9.0086
"11/02/2020/10:34:01"	"M1"	15.386	8.9833	15.386	9.1084	15.386	9.2483	15.386	9.0015
"11/02/2020/10:34:02"	"M1"	15.383	8.9882	15.383	9.1114	15.383	9.2428	15.383	9.0099
"11/02/2020/10:34:03"	"M1"	15.384	8.9844	15.384	9.1167	15.384	9.2456	15.384	9.0076
"11/02/2020/10:34:04"	"M1"	15.386	8.9831	15.386	9.1034	15.386	9.251	15.386	9.0126
"11/02/2020/10:34:05"	"M1"	15.389	8.9784	15.389	9.1066	15.389	9.2526	15.389	9.0017
"11/02/2020/10:34:06"	"M1"	15.391	8.9832	15.391	9.0987	15.391	9.2482	15.391	8.9975
"11/02/2020/10:34:07"	"M1"	15.394	8.9753	15.394	9.1071	15.394	9.2449	15.394	9.0004
"11/02/2020/10:34:08"	"M1"	15.39	8.9763	15.39	9.1065	15.39	9.2386	15.39	9.0034
"11/02/2020/10:34:09"	"M1"	15.395	8.9723	15.395	9.1097	15.395	9.2443	15.395	8.9997
"11/02/2020/10:34:10"	"M1"	15.394	8.9735	15.394	9.1094	15.394	9.2452	15.394	9.0002
"11/02/2020/10:34:11"	"M1"	15.401	8.9729	15.401	9.1058	15.401	9.2448	15.401	8.9967
"11/02/2020/10:34:12"	"M1"	15.396	8.9798	15.396	9.1012	15.396	9.2458	15.396	9.0013
"11/02/2020/10:34:13"	"M1"	15.402	8.9724	15.402	9.0953	15.402	9.2469	15.402	8.9928
"11/02/2020/10:34:14"	"M1"	15.405	8.9717	15.405	9.0901	15.405	9.2461	15.405	8.9909
"11/02/2020/10:34:15"	"M1"	15.404	8.9645	15.404	9.0892	15.404	9.2407	15.404	8.9886
"11/02/2020/10:34:16"	"M1"	15.399	8.9709	15.399	9.0868	15.399	9.2396	15.399	8.9959
"11/02/2020/10:34:17"	"M1"	15.396	8.967	15.396	9.0939	15.396	9.2429	15.396	8.9975
"11/02/2020/10:34:18"	"M1"	15.395	8.971	15.395	9.0989	15.395	9.2447	15.395	9.001
"11/02/2020/10:34:19"	"M1"	15.39	8.9754	15.39	9.105	15.39	9.2448	15.39	8.9982
"11/02/2020/10:34:20"	"M1"	15.38	8.9764	15.38	9.0977	15.38	9.2485	15.38	9.0047
