"Date.Time"	"Phase"	"Temp.1"	"Ox.1"	"Temp.2"	"Ox.2"	"Temp.3"	"Ox.3"	"Temp.4"	"Ox.4"
"11/03/2020/10:27:00"	"M1"	15.243	9.0923	15.243	9.2331	15.243	9.3917	15.243	9.1763
"11/03/2020/10:27:01"	"M1"	15.243	9.0951	15.243	9.2334	15.243	9.3963	15.243	9.1818
"11/03/2020/10:27:02"	"M1"	15.242	9.103	15.242	9.2413	15.242	9.4007	15.242	9.181
"11/03/2020/10:27:03"	"M1"	15.244	9.1116	15.244	9.2415	15.244	9.3972	15.244	9.1711
"11/03/2020/10:27:04"	"M1"	15.243	9.118	15.243	9.2505	15.243	9.3941	15.243	9.172
"11/03/2020/10:27:05"	"M1"	15.241	9.1193	15.241	9.2515	15.241	9.3938	15.241	9.1722
"11/03/2020/10:27:06"	"M1"	15.239	9.1245	15.239	9.2551	15.239	9.3931	15.239	9.1819
"11/03/2020/10:27:07"	"M1"	15.239	9.1161	15.239	9.247	15.239	9.386	15.239	9.176
"11/03/2020/10:27:08"	"M1"	15.241	9.1151	15.241	9.2417	15.241	9.3855	15.241	9.1764
"11/03/2020/10:27:09"	"M1"	15.241	9.1126	15.241	9.2377	15.241	9.3895	15.241	9.1735
"11/03/2020/10:27:10"	"M1"	15.237	9.1169	15.237	9.2429	15.237	9.3964	15.237	9.1712
"11/03/2020/10:27:11"	"M1"	15.239	9.1175	15.239	9.2438	15.239	9.3931	15.239	9.1638
"11/03/2020/10:27:12"	"M1"	15.239	9.1086	15.239	9.2452	15.239	9.3914	15.239	9.1554
"11/03/2020/10:27:13"	"M1"	15.241	9.1081	15.241	9.2397	15.241	9.3869	15.241	9.1611
"11/03/2020/10:27:14"	"M1"	15.238	9.1049	15.238	9.2379	15.238	9.3924	15.238	9.1673
"11/03/2020/10:27:15"	"M1"	15.238	9.1119	15.238	9.2398	15.238	9.3961	15.238	9.176
"11/03/2020/10:27:16"	"M1"	15.238	9.105	15.238	9.2424	15.238	9.395	15.238	9.1654
"11/03/2020/10:27:17"	"M1"	15.239	9.1026	15.239	9.2453	15.239	9.3931	15.239	9.1711
"11/03/2020/10:27:18"	"M1"	15.239	9.1015	15.239	9.236	15.239	9.3897	15.239	9.1719
"11/03/2020/10:27:19"	"M1"	15.243	9.1052	15.243	9.2334	15.243	9.3936	15.243	9.1796
"11/03/2020/10:27:20"	"M1"	15.246	9.1064	15.246	9.227	15.246	9.3933	15.246	9.1769
"11/03/2020/10:27:21"	"M1"	15.245	9.1099	15.245	9.2297	15.245	9.3975	15.245	9.1835
"11/03/2020/10:27:22"	"M1"	15.245	9.1074	15.245	9.228	15.245	9.4015	15.245	9.1886
"11/03/2020/10:27:23"	"M1"	15.244	9.111	15.244	9.2308	15.244	9.3918	15.244	9.1871
"11/03/2020/10:27:24"	"M1"	15.249	9.1076	15.249	9.2302	15.249	9.3872	15.249	9.1795
"11/03/2020/10:27:25"	"M1"	15.245	9.1058	15.245	9.23	15.245	9.3873	15.245	9.1682
"11/03/2020/10:27:26"	"M1"	15.245	9.098	15.245	9.232	15.245	9.3944	15.245	9.1656
"11/03/2020/10:27:27"	"M1"	15.245	9.0946	15.245	9.2361	15.245	9.3935	15.245	9.1583
"11/03/2020/10:27:28"	"M1"	15.245	9.0979	15.245	9.2426	15.245	9.388	15.245	9.1628
"11/03/2020/10:27:29"	"M1"	15.245	9.1041	15.245	9.2438	15.245	9.3838	15.245	9.1587
"11/03/2020/10:27:30"	"M1"	15.241	9.1056	15.241	9.2411	15.241	9.384	15.241	9.1619
"11/03/2020/10:27:31"	"M1"	15.247	9.0998	15.247	9.2287	15.247	9.386	15.247	9.17
"11/03/2020/10:27:32"	"M1"	15.247	9.0945	15.247	9.2295	15.247	9.3919	15.247	9.1766
"11/03/2020/10:27:33"	"M1"	15.249	9.0878	15.249	9.2339	15.249	9.3873	15.249	9.1717
"11/03/2020/10:27:34"	"M1"	15.244	9.0945	15.244	9.2481	15.244	9.3837	15.244	9.1652
"11/03/2020/10:27:35"	"M1"	15.242	9.0975	15.242	9.2492	15.242	9.3805	15.242	9.1585
"11/03/2020/10:27:36"	"M1"	15.24	9.1035	15.24	9.2493	15.24	9.3829	15.24	9.16
"11/03/2020/10:27:37"	"M1"	15.239	9.1028	15.239	9.2444	15.239	9.3882	15.239	9.1577
"11/03/2020/10:27:38"	"M1"	15.236	9.1005	15.236	9.2378	15.236	9.3921	15.236	9.1561
"11/03/2020/10:27:39"	"M1"	15.234	9.0991	15.234	9.233	15.234	9.3929	15.234	9.158
"11/03/2020/10:27:40"	"M1"	15.232	9.0998	15.232	9.2352	15.232	9.3877	15.232	9.1557
"11/03/2020/10:27:41"	"M1"	15.238	9.1031	15.238	9.2425	15.238	9.3862	15.238	9.1579
"11/03/2020/10:27:42"	"M1"	15.243	9.103	15.243	9.2421	15.243	9.3867	15.243	9.1609
"11/03/2020/10:27:43"	"M1"	15.246	9.0932	15.246	9.2383	15.246	9.392	15.246	9.1619
"11/03/2020/10:27:44"	"M1"	15.248	9.0852	15.248	9.2274	15.248	9.3872	15.248	9.1699
"11/03/2020/10:27:45"	"M1"	15.247	9.0879	15.247	9.2251	15.247	9.3885	15.247	9.1746
"11/03/2020/10:27:46"	"M1"	15.246	9.0957	15.246	9.2259	15.246	9.3811	15.246	9.1788
"11/03/2020/10:27:47"	"M1"	15.245	9.103	15.245	9.2298	15.245	9.3825	15.245	9.1726
"11/03/2020/10:27:48"	"M1"	15.244	9.1026	15.244	9.2297	15.244	9.3864	15.244	9.1708
"11/03/2020/10:27:49"	"M1"	15.244	9.0988	15.244	9.2347	15.244	9.3901	15.244	9.17
"11/03/2020/10:27:50"	"M1"	15.245	9.0918	15.245	9.2317	15.245	9.3884	15.245	9.165
"11/03/2020/10:27:51"	"M1"	15.245	9.0908	15.245	9.2307	15.245	9.3831	15.245	9.1619
"11/03/2020/10:27:52"	"M1"	15.244	9.0965	15.244	9.2258	15.244	9.3853	15.244	9.1607
"11/03/2020/10:27:53"	"M1"	15.241	9.1005	15.241	9.2266	15.241	9.3827	15.241	9.1612
"11/03/2020/10:27:54"	"M1"	15.248	9.0917	15.248	9.2269	15.248	9.3861	15.248	9.1523
"11/03/2020/10:27:55"	"M1"	15.254	9.0877	15.254	9.2263	15.254	9.3806	15.254	9.1512
"11/03/2020/10:27:56"	"M1"	15.254	9.085	15.254	9.2331	15.254	9.384	15.254	9.1486
"11/03/2020/10:27:57"	"M1"	15.25	9.0901	15.25	9.2351	15.25	9.3736	15.25	9.1574
"11/03/2020/10:27:58"	"M1"	15.249	9.0828	15.249	9.2325	15.249	9.3735	15.249	9.1595
"11/03/2020/10:27:59"	"M1"	15.25	9.0793	15.25	9.2289	15.25	9.3762	15.25	9.1653
"11/03/2020/10:28:00"	"M1"	15.249	9.085	15.249	9.2288	15.249	9.3798	15.249	9.1638
"11/03/2020/10:28:01"	"M1"	15.246	9.095	15.246	9.2252	15.246	9.376	15.246	9.1612
"11/03/2020/10:28:02"	"M1"	15.246	9.0972	15.246	9.2209	15.246	9.3749	15.246	9.1504
"11/03/2020/10:28:03"	"M1"	15.249	9.0909	15.249	9.2141	15.249	9.3726	15.249	9.148
"11/03/2020/10:28:04"	"M1"	15.25	9.0879	15.25	9.2236	15.25	9.3785	15.25	9.1492
"11/03/2020/10:28:05"	"M1"	15.248	9.0848	15.248	9.2354	15.248	9.3753	15.248	9.1629
"11/03/2020/10:28:06"	"M1"	15.249	9.0844	15.249	9.2416	15.249	9.3821	15.249	9.1576
"11/03/2020/10:28:07"	"M1"	15.252	9.0815	15.252	9.2389	15.252	9.382	15.252	9.1535
"11/03/2020/10:28:08"	"M1"	15.254	9.0808	15.254	9.2271	15.254	9.3908	15.254	9.1465
"11/03/2020/10:28:09"	"M1"	15.256	9.0831	15.256	9.2235	15.256	9.3881	15.256	9.1473
"11/03/2020/10:28:10"	"M1"	15.254	9.0797	15.254	9.2231	15.254	9.3854	15.254	9.1531
"11/03/2020/10:28:11"	"M1"	15.258	9.082	15.258	9.2233	15.258	9.3748	15.258	9.1534
"11/03/2020/10:28:12"	"M1"	15.259	9.0791	15.259	9.2194	15.259	9.3759	15.259	9.1542
"11/03/2020/10:28:13"	"M1"	15.26	9.0828	15.26	9.2129	15.26	9.3691	15.26	9.1469
"11/03/2020/10:28:14"	"M1"	15.255	9.0828	15.255	9.2088	15.255	9.3709	15.255	9.1478
"11/03/2020/10:28:15"	"M1"	15.25	9.0823	15.25	9.2112	15.25	9.3744	15.25	9.1504
"11/03/2020/10:28:16"	"M1"	15.251	9.0796	15.251	9.2175	15.251	9.3807	15.251	9.1497
"11/03/2020/10:28:17"	"M1"	15.255	9.0754	15.255	9.2241	15.255	9.3801	15.255	9.1451
"11/03/2020/10:28:18"	"M1"	15.257	9.0755	15.257	9.2236	15.257	9.3759	15.257	9.1513
"11/03/2020/10:28:20"	"M1"	15.253	9.0718	15.253	9.2252	15.253	9.3794	15.253	9.1504
"11/03/2020/10:28:21"	"M1"	15.253	9.0755	15.253	9.2263	15.253	9.3814	15.253	9.1557
"11/03/2020/10:28:22"	"M1"	15.253	9.0752	15.253	9.2257	15.253	9.3797	15.253	9.1496
"11/03/2020/10:28:23"	"M1"	15.257	9.0845	15.257	9.2228	15.257	9.3799	15.257	9.1511
"11/03/2020/10:28:24"	"M1"	15.256	9.0822	15.256	9.2219	15.256	9.3832	15.256	9.1473
"11/03/2020/10:28:25"	"M1"	15.256	9.0842	15.256	9.2236	15.256	9.3809	15.256	9.1429
"11/03/2020/10:28:26"	"M1"	15.251	9.0773	15.251	9.219	15.251	9.3762	15.251	9.1411
"11/03/2020/10:28:27"	"M1"	15.251	9.0772	15.251	9.2174	15.251	9.3696	15.251	9.147
"11/03/2020/10:28:28"	"M1"	15.253	9.0712	15.253	9.2217	15.253	9.3691	15.253	9.1439
"11/03/2020/10:28:29"	"M1"	15.255	9.0726	15.255	9.2237	15.255	9.3709	15.255	9.1468
"11/03/2020/10:28:30"	"M1"	15.256	9.0739	15.256	9.2216	15.256	9.3735	15.256	9.1469
"11/03/2020/10:28:31"	"M1"	15.25	9.0796	15.25	9.2203	15.25	9.376	15.25	9.1562
"11/03/2020/10:28:32"	"M1"	15.25	9.0771	15.25	9.222	15.25	9.3766	15.25	9.1526
"11/03/2020/10:28:33"	"M1"	15.253	9.0818	15.253	9.2283	15.253	9.3732	15.253	9.1476
"11/03/2020/10:28:34"	"M1"	15.257	9.0761	15.257	9.2282	15.257	9.3731	15.257	9.1367
"11/03/2020/10:28:35"	"M1"	15.255	9.0822	15.255	9.2252	15.255	9.3736	15.255	9.1344
"11/03/2020/10:28:36"	"M1"	15.253	9.0771	15.253	9.2176	15.253	9.3735	15.253	9.1326
"11/03/2020/10:28:37"	"M1"	15.25	9.0787	15.25	9.215	15.25	9.3748	15.25	9.1387
"11/03/2020/10:28:38"	"M1"	15.256	9.0711	15.256	9.2161	15.256	9.3647	15.256	9.1453
"11/03/2020/10:28:39"	"M1"	15.257	9.0695	15.257	9.2203	15.257	9.3634	15.257	9.1479
"11/03/2020/10:28:40"	"M1"	15.261	9.0668	15.261	9.2139	15.261	9.3609	15.261	9.1435
"11/03/2020/10:28:41"	"M1"	15.258	9.067	15.258	9.2137	15.258	9.3682	15.258	9.1419
"11/03/2020/10:28:42"	"M1"	15.258	9.0692	15.258	9.2068	15.258	9.3741	15.258	9.1383
"11/03/2020/10:28:43"	"M1"	15.257	9.0695	15.257	9.2104	15.257	9.3727	15.257	9.1341
"11/03/2020/10:28:44"	"M1"	15.259	9.0649	15.259	9.2117	15.259	9.3726	15.259	9.1265
"11/03/2020/10:28:45"	"M1"	15.258	9.0608	15.258	9.2193	15.258	9.3724	15.258	9.1259
"11/03/2020/10:28:46"	"M1"	15.258	9.0597	15.258	9.2204	15.258	9.3695	15.258	9.1371
"11/03/2020/10:28:47"	"M1"	15.258	9.0625	15.258	9.2174	15.258	9.3673	15.258	9.1351
"11/03/2020/10:28:48"	"M1"	15.259	9.06	15.259	9.2101	15.259	9.3642	15.259	9.1373
"11/03/2020/10:28:49"	"M1"	15.257	9.0605	15.257	9.2111	15.257	9.3641	15.257	9.1383
"11/03/2020/10:28:50"	"M1"	15.257	9.0631	15.257	9.2055	15.257	9.3635	15.257	9.149
"11/03/2020/10:28:51"	"M1"	15.254	9.0732	15.254	9.2093	15.254	9.3613	15.254	9.1427
"11/03/2020/10:28:52"	"M1"	15.251	9.0778	15.251	9.2103	15.251	9.3619	15.251	9.1402
"11/03/2020/10:28:53"	"M1"	15.251	9.0742	15.251	9.214	15.251	9.3695	15.251	9.1396
"11/03/2020/10:28:54"	"M1"	15.254	9.0682	15.254	9.2127	15.254	9.3674	15.254	9.1409
"11/03/2020/10:28:55"	"M1"	15.257	9.0595	15.257	9.2118	15.257	9.3756	15.257	9.1374
"11/03/2020/10:28:56"	"M1"	15.26	9.066	15.26	9.2127	15.26	9.3699	15.26	9.1249
"11/03/2020/10:28:57"	"M1"	15.262	9.059	15.262	9.2152	15.262	9.3731	15.262	9.1339
"11/03/2020/10:28:58"	"M1"	15.264	9.0657	15.264	9.2134	15.264	9.3674	15.264	9.1337
"11/03/2020/10:28:59"	"M1"	15.26	9.0639	15.26	9.2205	15.26	9.3656	15.26	9.1467
"11/03/2020/10:29:00"	"M1"	15.259	9.0651	15.259	9.2116	15.259	9.367	15.259	9.1344
"11/03/2020/10:29:01"	"M1"	15.259	9.0593	15.259	9.2121	15.259	9.3625	15.259	9.1339
"11/03/2020/10:29:02"	"M1"	15.262	9.0566	15.262	9.2043	15.262	9.3642	15.262	9.1189
"11/03/2020/10:29:03"	"M1"	15.263	9.0572	15.263	9.2122	15.263	9.366	15.263	9.1123
"11/03/2020/10:29:04"	"M1"	15.258	9.0657	15.258	9.2153	15.258	9.3704	15.258	9.1159
"11/03/2020/10:29:05"	"M1"	15.262	9.0609	15.262	9.2172	15.262	9.3697	15.262	9.1266
"11/03/2020/10:29:06"	"M1"	15.259	9.0681	15.259	9.2151	15.259	9.3628	15.259	9.1416
"11/03/2020/10:29:07"	"M1"	15.267	9.0571	15.267	9.2098	15.267	9.3602	15.267	9.1392
"11/03/2020/10:29:08"	"M1"	15.265	9.0584	15.265	9.2115	15.265	9.3568	15.265	9.1324
"11/03/2020/10:29:09"	"M1"	15.269	9.053	15.269	9.2035	15.269	9.3666	15.269	9.122
"11/03/2020/10:29:10"	"M1"	15.266	9.0609	15.266	9.2056	15.266	9.367	15.266	9.1174
"11/03/2020/10:29:11"	"M1"	15.271	9.0627	15.271	9.1998	15.271	9.3657	15.271	9.1153
"11/03/2020/10:29:12"	"M1"	15.268	9.0592	15.268	9.2067	15.268	9.3593	15.268	9.1228
"11/03/2020/10:29:13"	"M1"	15.27	9.051	15.27	9.2073	15.27	9.3599	15.27	9.1215
"11/03/2020/10:29:14"	"M1"	15.265	9.0498	15.265	9.2002	15.265	9.3586	15.265	9.1183
"11/03/2020/10:29:15"	"M1"	15.266	9.0564	15.266	9.1988	15.266	9.3564	15.266	9.1208
"11/03/2020/10:29:16"	"M1"	15.266	9.0556	15.266	9.1957	15.266	9.3586	15.266	9.1249
"11/03/2020/10:29:17"	"M1"	15.262	9.0613	15.262	9.2023	15.262	9.3673	15.262	9.1306
"11/03/2020/10:29:18"	"M1"	15.263	9.0628	15.263	9.2023	15.263	9.3682	15.263	9.1259
"11/03/2020/10:29:19"	"M1"	15.263	9.0658	15.263	9.1973	15.263	9.3645	15.263	9.1303
"11/03/2020/10:29:20"	"M1"	15.264	9.0608	15.264	9.2008	15.264	9.3586	15.264	9.141
"11/03/2020/10:29:21"	"M1"	15.264	9.0538	15.264	9.2016	15.264	9.3558	15.264	9.1449
"11/03/2020/10:29:22"	"M1"	15.263	9.0496	15.263	9.1994	15.263	9.3546	15.263	9.1366
"11/03/2020/10:29:23"	"M1"	15.265	9.0446	15.265	9.1989	15.265	9.3573	15.265	9.1289
"11/03/2020/10:29:24"	"M1"	15.261	9.0511	15.261	9.2019	15.261	9.3617	15.261	9.1135
"11/03/2020/10:29:25"	"M1"	15.259	9.053	15.259	9.2147	15.259	9.3625	15.259	9.1189
"11/03/2020/10:29:26"	"M1"	15.26	9.0519	15.26	9.2133	15.26	9.3619	15.26	9.1223
"11/03/2020/10:29:27"	"M1"	15.26	9.0425	15.26	9.2063	15.26	9.3587	15.26	9.1292
"11/03/2020/10:29:28"	"M1"	15.264	9.0432	15.264	9.2008	15.264	9.3637	15.264	9.1216
"11/03/2020/10:29:29"	"M1"	15.266	9.0508	15.266	9.2037	15.266	9.3658	15.266	9.1162
"11/03/2020/10:29:30"	"M1"	15.27	9.0558	15.27	9.2119	15.27	9.362	15.27	9.1154
"11/03/2020/10:29:31"	"M1"	15.265	9.0551	15.265	9.2106	15.265	9.3533	15.265	9.12
"11/03/2020/10:29:32"	"M1"	15.262	9.0538	15.262	9.2125	15.262	9.3472	15.262	9.1156
"11/03/2020/10:29:33"	"M1"	15.26	9.0572	15.26	9.2055	15.26	9.3551	15.26	9.1109
"11/03/2020/10:29:34"	"M1"	15.258	9.0599	15.258	9.204	15.258	9.3655	15.258	9.1077
"11/03/2020/10:29:35"	"M1"	15.258	9.054	15.258	9.2001	15.258	9.3715	15.258	9.1136
"11/03/2020/10:29:36"	"M1"	15.256	9.0524	15.256	9.2053	15.256	9.3693	15.256	9.1257
"11/03/2020/10:29:37"	"M1"	15.257	9.0538	15.257	9.2087	15.257	9.3657	15.257	9.1317
"11/03/2020/10:29:38"	"M1"	15.258	9.0536	15.258	9.2093	15.258	9.3581	15.258	9.1314
"11/03/2020/10:29:39"	"M1"	15.26	9.0521	15.26	9.2029	15.26	9.3577	15.26	9.1279
"11/03/2020/10:29:40"	"M1"	15.262	9.046	15.262	9.2015	15.262	9.3563	15.262	9.1212
"11/03/2020/10:29:41"	"M1"	15.262	9.0452	15.262	9.1981	15.262	9.3565	15.262	9.1229
"11/03/2020/10:29:42"	"M1"	15.264	9.0453	15.264	9.1983	15.264	9.3566	15.264	9.1232
"11/03/2020/10:29:43"	"M1"	15.26	9.0513	15.26	9.1986	15.26	9.3599	15.26	9.1276
"11/03/2020/10:29:44"	"M1"	15.256	9.0489	15.256	9.1948	15.256	9.3652	15.256	9.1147
"11/03/2020/10:29:45"	"M1"	15.257	9.0464	15.257	9.1962	15.257	9.3655	15.257	9.1142
"11/03/2020/10:29:46"	"M1"	15.262	9.0477	15.262	9.1964	15.262	9.3648	15.262	9.1236
"11/03/2020/10:29:47"	"M1"	15.265	9.0529	15.265	9.2003	15.265	9.3638	15.265	9.1385
"11/03/2020/10:29:48"	"M1"	15.263	9.0533	15.263	9.2011	15.263	9.3688	15.263	9.1312
"11/03/2020/10:29:49"	"M1"	15.262	9.0415	15.262	9.2005	15.262	9.3691	15.262	9.1117
"11/03/2020/10:29:50"	"M1"	15.259	9.0456	15.259	9.2003	15.259	9.365	15.259	9.109
"11/03/2020/10:29:51"	"M1"	15.262	9.043	15.262	9.1956	15.262	9.3584	15.262	9.1106
"11/03/2020/10:29:52"	"M1"	15.262	9.0488	15.262	9.1959	15.262	9.357	15.262	9.1156
"11/03/2020/10:29:53"	"M1"	15.266	9.0455	15.266	9.1959	15.266	9.3596	15.266	9.1015
"11/03/2020/10:29:54"	"M1"	15.259	9.0474	15.259	9.1974	15.259	9.3577	15.259	9.1027
"11/03/2020/10:29:55"	"M1"	15.256	9.0455	15.256	9.1933	15.256	9.3575	15.256	9.1064
"11/03/2020/10:29:56"	"M1"	15.251	9.0415	15.251	9.1898	15.251	9.3585	15.251	9.1199
"11/03/2020/10:29:57"	"M1"	15.255	9.0396	15.255	9.1871	15.255	9.3588	15.255	9.1225
"11/03/2020/10:29:58"	"M1"	15.254	9.0377	15.254	9.1904	15.254	9.36	15.254	9.1214
"11/03/2020/10:29:59"	"M1"	15.255	9.0425	15.255	9.1913	15.255	9.3558	15.255	9.1164
"11/03/2020/10:30:00"	"M1"	15.259	9.0413	15.259	9.1915	15.259	9.3568	15.259	9.1183
"11/03/2020/10:30:01"	"M1"	15.26	9.0452	15.26	9.1957	15.26	9.3562	15.26	9.1113
"11/03/2020/10:30:02"	"M1"	15.263	9.0459	15.263	9.1969	15.263	9.3555	15.263	9.1142
"11/03/2020/10:30:03"	"M1"	15.263	9.0413	15.263	9.2037	15.263	9.3516	15.263	9.1068
"11/03/2020/10:30:04"	"M1"	15.265	9.0359	15.265	9.1974	15.265	9.3477	15.265	9.1049
"11/03/2020/10:30:05"	"M1"	15.266	9.0251	15.266	9.1979	15.266	9.3508	15.266	9.1072
"11/03/2020/10:30:06"	"M1"	15.262	9.0344	15.262	9.1874	15.262	9.3532	15.262	9.1128
"11/03/2020/10:30:07"	"M1"	15.267	9.0323	15.267	9.1878	15.267	9.3497	15.267	9.1186
"11/03/2020/10:30:08"	"M1"	15.264	9.0422	15.264	9.1847	15.264	9.3493	15.264	9.1132
"11/03/2020/10:30:09"	"M1"	15.265	9.0342	15.265	9.1903	15.265	9.3485	15.265	9.1051
"11/03/2020/10:30:10"	"M1"	15.262	9.0355	15.262	9.1929	15.262	9.3482	15.262	9.1009
"11/03/2020/10:30:11"	"M1"	15.265	9.0274	15.265	9.1925	15.265	9.3515	15.265	9.0975
"11/03/2020/10:30:12"	"M1"	15.263	9.0273	15.263	9.1949	15.263	9.3551	15.263	9.0993
"11/03/2020/10:30:13"	"M1"	15.263	9.028	15.263	9.1908	15.263	9.3553	15.263	9.1018
"11/03/2020/10:30:14"	"M1"	15.263	9.0322	15.263	9.1919	15.263	9.3575	15.263	9.1037
"11/03/2020/10:30:15"	"M1"	15.265	9.0322	15.265	9.1883	15.265	9.3576	15.265	9.0997
"11/03/2020/10:30:16"	"M1"	15.265	9.0388	15.265	9.1903	15.265	9.357	15.265	9.1002
"11/03/2020/10:30:17"	"M1"	15.263	9.0392	15.263	9.1893	15.263	9.3506	15.263	9.0987
"11/03/2020/10:30:18"	"M1"	15.266	9.0449	15.266	9.1853	15.266	9.3474	15.266	9.0994
"11/03/2020/10:30:19"	"M1"	15.264	9.0426	15.264	9.1766	15.264	9.3505	15.264	9.0897
"11/03/2020/10:30:20"	"M1"	15.267	9.0342	15.267	9.1776	15.267	9.3523	15.267	9.0926
"11/03/2020/10:30:21"	"M1"	15.265	9.0306	15.265	9.1851	15.265	9.3477	15.265	9.099
"11/03/2020/10:30:22"	"M1"	15.266	9.0298	15.266	9.1943	15.266	9.3438	15.266	9.1048
"11/03/2020/10:30:23"	"M1"	15.266	9.0362	15.266	9.1937	15.266	9.3398	15.266	9.1023
"11/03/2020/10:30:24"	"M1"	15.262	9.0353	15.262	9.1903	15.262	9.3418	15.262	9.0997
"11/03/2020/10:30:25"	"M1"	15.262	9.0312	15.262	9.1895	15.262	9.3463	15.262	9.1047
"11/03/2020/10:30:26"	"M1"	15.26	9.0333	15.26	9.193	15.26	9.3518	15.26	9.1076
"11/03/2020/10:30:27"	"M1"	15.264	9.0315	15.264	9.1937	15.264	9.3534	15.264	9.1064
"11/03/2020/10:30:28"	"M1"	15.265	9.0395	15.265	9.1893	15.265	9.348	15.265	9.1023
"11/03/2020/10:30:29"	"M1"	15.265	9.0371	15.265	9.187	15.265	9.3395	15.265	9.0998
"11/03/2020/10:30:30"	"M1"	15.27	9.0393	15.27	9.1891	15.27	9.3357	15.27	9.0964
"11/03/2020/10:30:31"	"M1"	15.27	9.0309	15.27	9.1836	15.27	9.3375	15.27	9.1011
"11/03/2020/10:30:32"	"M1"	15.274	9.0242	15.274	9.1797	15.274	9.3357	15.274	9.0957
"11/03/2020/10:30:33"	"M1"	15.272	9.0181	15.272	9.1735	15.272	9.3345	15.272	9.0994
"11/03/2020/10:30:34"	"M1"	15.276	9.0185	15.276	9.1802	15.276	9.3323	15.276	9.0987
"11/03/2020/10:30:35"	"M1"	15.276	9.0165	15.276	9.1796	15.276	9.332	15.276	9.0923
"11/03/2020/10:30:36"	"M1"	15.274	9.0192	15.274	9.1809	15.274	9.3404	15.274	9.0895
"11/03/2020/10:30:37"	"M1"	15.275	9.0149	15.275	9.1771	15.275	9.3425	15.275	9.0904
"11/03/2020/10:30:38"	"M1"	15.273	9.0181	15.273	9.1767	15.273	9.3506	15.273	9.0998
"11/03/2020/10:30:39"	"M1"	15.271	9.0147	15.271	9.1713	15.271	9.3446	15.271	9.107
"11/03/2020/10:30:40"	"M1"	15.268	9.0149	15.268	9.1714	15.268	9.3444	15.268	9.101
"11/03/2020/10:30:41"	"M1"	15.27	9.0208	15.27	9.169	15.27	9.3385	15.27	9.0958
"11/03/2020/10:30:42"	"M1"	15.274	9.0174	15.274	9.1712	15.274	9.3347	15.274	9.0849
"11/03/2020/10:30:43"	"M1"	15.272	9.0162	15.272	9.1789	15.272	9.3366	15.272	9.0837
"11/03/2020/10:30:44"	"M1"	15.272	9.008	15.272	9.1792	15.272	9.3367	15.272	9.0907
"11/03/2020/10:30:45"	"M1"	15.272	9.0158	15.272	9.1812	15.272	9.342	15.272	9.0948
"11/03/2020/10:30:46"	"M1"	15.274	9.0201	15.274	9.1782	15.274	9.3418	15.274	9.0968
"11/03/2020/10:30:47"	"M1"	15.273	9.0271	15.273	9.1793	15.273	9.3441	15.273	9.0915
"11/03/2020/10:30:48"	"M1"	15.27	9.0253	15.27	9.1759	15.27	9.3409	15.27	9.0826
"11/03/2020/10:30:49"	"M1"	15.272	9.0197	15.272	9.1737	15.272	9.339	15.272	9.07
"11/03/2020/10:30:50"	"M1"	15.27	9.0185	15.27	9.1761	15.27	9.337	15.27	9.068
"11/03/2020/10:30:51"	"M1"	15.269	9.0207	15.269	9.178	15.269	9.3363	15.269	9.069
"11/03/2020/10:30:52"	"M1"	15.27	9.0196	15.27	9.1741	15.27	9.3357	15.27	9.0808
"11/03/2020/10:30:53"	"M1"	15.27	9.0158	15.27	9.1775	15.27	9.3352	15.27	9.0834
"11/03/2020/10:30:54"	"M1"	15.274	9.0116	15.274	9.1819	15.274	9.3314	15.274	9.088
"11/03/2020/10:30:55"	"M1"	15.275	9.0125	15.275	9.1761	15.275	9.3343	15.275	9.082
"11/03/2020/10:30:56"	"M1"	15.275	9.0128	15.275	9.1708	15.275	9.3377	15.275	9.0845
"11/03/2020/10:30:57"	"M1"	15.271	9.013	15.271	9.1651	15.271	9.3379	15.271	9.0822
"11/03/2020/10:30:58"	"M1"	15.268	9.0149	15.268	9.1757	15.268	9.3356	15.268	9.0791
"11/03/2020/10:30:59"	"M1"	15.271	9.013	15.271	9.1713	15.271	9.332	15.271	9.0803
"11/03/2020/10:31:00"	"M1"	15.272	9.0128	15.272	9.1738	15.272	9.3382	15.272	9.0928
"11/03/2020/10:31:01"	"M1"	15.27	9.017	15.27	9.1733	15.27	9.3321	15.27	9.101
"11/03/2020/10:31:02"	"M1"	15.269	9.0156	15.269	9.1797	15.269	9.3307	15.269	9.0965
"11/03/2020/10:31:03"	"M1"	15.271	9.0162	15.271	9.1753	15.271	9.3325	15.271	9.09
"11/03/2020/10:31:04"	"M1"	15.274	9.01	15.274	9.1774	15.274	9.3357	15.274	9.0924
"11/03/2020/10:31:05"	"M1"	15.276	9.0117	15.276	9.1769	15.276	9.3408	15.276	9.0926
"11/03/2020/10:31:06"	"M1"	15.27	9.0058	15.27	9.184	15.27	9.3415	15.27	9.0943
"11/03/2020/10:31:07"	"M1"	15.271	9.0099	15.271	9.1781	15.271	9.3444	15.271	9.0891
"11/03/2020/10:31:08"	"M1"	15.272	9.0109	15.272	9.1729	15.272	9.3397	15.272	9.0842
"11/03/2020/10:31:09"	"M1"	15.276	9.0153	15.276	9.1669	15.276	9.3346	15.276	9.0771
"11/03/2020/10:31:10"	"M1"	15.277	9.0132	15.277	9.1683	15.277	9.3296	15.277	9.0786
