location,sample_num,lake,area,coordinate,date_caught,date_examined,gear,time_collected,surface_temp,num,length,weight,sex,num_schist,wt_schist,num_triaen,loc_triaen,num_acanth,num_nematodes,num_copepods,num_skin_cysts,color,kidney,testes,wt_ovary,num_of_ova,ova_dia,condition,stomach_content,keel,plates,dorsal_rays,anal_rays,remarks,remarks_notes,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/8/1961,3,14:00,54,23,72,327,2,2,48,0,NA,0,NA,1,0,NA,1,NA,17,121,10,2,24,4,8,11,9,NA,All fish dark body color,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/8/1961,3,14:00,54,24,62,177,1,0,0,0,NA,0,NA,2,0,NA,3,1,NA,NA,NA,NA,32,4,6,12,9,NA,All fish dark body color,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/8/1961,3,14:00,54,25,56,142,1,0,0,0,NA,0,NA,0,0,NA,3,2,NA,NA,NA,NA,32,3,7,12,9,NA,All fish dark body color,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/8/1961,3,14:00,54,26,53,107,1,0,0,0,NA,0,NA,1,0,NA,3,1,NA,NA,NA,NA,22,4,7,13,10,NA,All fish dark body color,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/8/1961,3,14:00,54,27,70,255,1,1,19,0,NA,0,NA,2,0,NA,2,1,NA,NA,NA,NA,36,4,6,12,9,NA,All fish dark body color,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/8/1961,3,14:00,54,28,52,115,1,0,0,0,NA,0,NA,0,5,NA,3,1,NA,NA,NA,NA,36,4,7,11,8,NA,All fish dark body color,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/8/1961,3,14:00,54,29,54,125,1,0,0,0,NA,0,NA,1,0,NA,3,1,NA,NA,NA,NA,37,4,7,12,9,NA,All fish dark body color,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/8/1961,3,14:00,54,30,48,92,2,1,20,0,NA,0,NA,0,0,NA,1,NA,1,NA,NA,NA,22,4,6,11,9,NA,All fish dark body color,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,1,73,321,1,2,30,0,NA,0,NA,0,1,NA,2,3,NA,NA,NA,NA,1,4,7,12,10,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,2,62,174,1,0,0,0,NA,0,NA,0,0,NA,3,1,NA,NA,NA,NA,36,2,5,11,8,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,3,55,136,1,0,0,0,NA,0,NA,0,13,NA,2,1,NA,NA,NA,NA,36,4,6,11,8,3,13 skin cysts; Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,4,56,143,1,2,15,0,NA,0,NA,0,0,NA,2,2,NA,NA,NA,NA,22,4,5,12,9,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,5,73,392,2,3,84,0,NA,0,0,1,0,NA,1,NA,66,155,17,3,1,4,6,12,9,4,wt of ovary minus ripe ova = 0.26 (dia=0.07); Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,6,55,130,1,0,0,0,NA,0,NA,0,0,NA,3,1,NA,NA,NA,NA,33,4,6,12,9,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,7,52,114,1,0,0,0,NA,0,NA,0,2,NA,2,1,NA,NA,NA,NA,23,4,6,12,9,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,8,60,170,1,0,0,0,NA,0,NA,0,0,NA,2,1,NA,NA,NA,NA,26,3,7,12,9,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,9,55,138,1,0,0,0,NA,0,NA,0,0,NA,3,1,NA,NA,NA,NA,33,4,5,11,9,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,10,72,320,2,1,62,0,NA,0,0,2,0,NA,1,NA,15,NA,7,4,37,4,6,13,8,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,11,54,128,1,0,0,0,NA,0,NA,0,0,NA,2,2,NA,NA,NA,NA,24,4,6,12,9,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,12,70,377,2,0,0,0,NA,2,0,1,0,NA,1,NA,31,95,12,2,28,4,5,11,7,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,13,53,122,2,1,18,0,NA,0,NA,2,2,NA,1,NA,1,NA,NA,1,1,4,5,11,8,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,14,52,120,2,0,0,0,NA,0,0,0,0,NA,1,NA,18,61,13,2,23,4,7,13,9,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,15,63,200,2,1,24,0,NA,0,0,1,0,NA,1,NA,9,NA,5,4,26,4,6,12,8,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,16,57,150,1,0,0,0,NA,0,NA,0,0,NA,3,1,NA,NA,NA,NA,32,3,7,11,9,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,17,58,147,1,0,0,0,NA,0,NA,0,0,NA,3,2,NA,NA,NA,NA,32,4,6,12,9,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,18,58,163,1,0,0,0,NA,0,NA,0,0,NA,3,2,NA,NA,NA,NA,33,3,6,11,8,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,19,58,155,1,0,0,0,NA,0,NA,0,0,NA,2,1,NA,NA,NA,NA,24,4,6,12,9,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,20,61,201,1,0,0,1,3,0,NA,1,0,NA,3,1,NA,NA,NA,NA,36,4,6,14,11,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,21,55,131,1,0,0,0,NA,0,NA,0,0,NA,3,1,NA,NA,NA,NA,36,4,5,12,9,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,22,49,96,1,0,0,0,NA,0,NA,0,0,NA,3,1,NA,NA,NA,NA,23,1,6,12,8,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,23,65,249,1,2,44,0,NA,0,NA,0,0,NA,2,2,NA,NA,NA,NA,22,3,7,11,9,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,24,64,273,1,2,47,0,NA,0,NA,0,0,NA,2,1,NA,NA,NA,NA,1,4,5,11,8,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,25,65,219,2,0,0,0,NA,0,0,1,0,NA,1,NA,33,83,17,2,33,4,6,11,9,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,26,71,283,2,0,0,0,NA,0,0,0,0,NA,1,NA,30,100,13,2,34,4,6,11,9,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,27,50,100,1,0,0,0,NA,0,NA,1,0,NA,2,1,NA,NA,NA,NA,22,4,6,13,9,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,28,58,172,1,1,24,0,NA,0,NA,0,0,NA,2,2,NA,NA,NA,NA,26,4,5,13,9,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,29,65,252,1,1,34,0,NA,0,NA,0,0,NA,2,1,NA,NA,NA,NA,36,4,7,13,9,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,30,52,109,1,0,0,0,NA,0,NA,0,0,NA,3,1,NA,NA,NA,NA,36,4,5,12,9,NA,Color dark on all fish,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,1,68,289,1,2,41,1,3,0,NA,0,0,NA,2,1,NA,NA,NA,NA,22,4,6,12,9,NA,NA,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,2,58,150,1,0,0,0,NA,0,NA,5,0,NA,3,1,NA,NA,NA,NA,32,3,8,11,9,NA,NA,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,3,59,165,1,0,0,0,NA,0,NA,0,0,NA,3,1,NA,NA,NA,NA,1,4,5,12,8,NA,NA,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,4,62,180,1,0,0,0,NA,0,NA,0,0,NA,3,1,NA,NA,NA,NA,33,4,6,13,10,NA,NA,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,5,56,137,1,0,0,0,NA,0,NA,0,0,NA,3,1,NA,NA,NA,NA,36,4,7,13,10,NA,NA,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,6,61,190,1,0,0,0,NA,0,NA,2,2,NA,3,1,NA,NA,NA,NA,22,3,25,12,8,6,25 lateral plates (complete),
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,7,53,114,1,0,0,0,NA,0,NA,1,0,NA,3,2,NA,NA,NA,NA,26,4,6,11,9,NA,NA,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,8,66,263,1,2,56,0,NA,0,NA,2,0,NA,2,2,NA,NA,NA,NA,26,1,6,13,9,NA,NA,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,9,52,103,1,0,0,0,NA,0,NA,0,6,NA,3,1,NA,NA,NA,NA,22,4,5,12,9,NA,NA,
Pike Bay Aleknagik,208,1,8,750,06/13/1961,7/16/1961,3,14:00,54,10,48,82,1,0,0,0,NA,0,NA,0,0,NA,1,3,NA,NA,NA,NA,32,4,5,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,1,78,500,2,2,84,0,NA,0,4,1,0,0,1,NA,53,167,18,2,32,4,6,12,8,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,2,53,105,2,0,0,0,NA,0,0,0,0,NA,1,NA,1,NA,NA,1,32,4,5,11,8,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,3,46,79,2,0,0,0,NA,0,0,5,0,NA,1,NA,1,NA,NA,1,32,4,7,11,8,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,4,54,139,2,1,18,0,NA,0,0,1,0,NA,1,NA,17,131,10,2,32,4,6,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,5,55,124,1,1,22,0,NA,0,0,1,0,NA,1,2,NA,NA,NA,NA,32,4,6,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,6,48,81,1,0,0,0,NA,0,0,0,0,NA,2,2,NA,NA,NA,NA,32,4,6,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,7,47,76,2,0,0,0,NA,1,0,1,0,NA,1,NA,1,NA,NA,1,10,4,6,11,8,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,8,65,254,2,2,40,0,NA,0,0,2,0,NA,1,NA,32,135,15,2,32,3,9,12,8,6,No. of plates=13 (also 1 ova 2mm and dead),
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,9,69,307,2,2,47,0,NA,1,0,1,0,NA,1,NA,17,146,10,2,32,4,6,11,9,4,May be spawned out possibly this spring,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,10,45,77,2,1,16,0,NA,0,0,1,0,NA,1,NA,1,NA,NA,1,22,4,6,11,8,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,11,54,127,2,1,21,0,NA,0,0,1,0,NA,1,NA,2,NA,NA,1,32,4,7,11,8,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,12,60,164,2,0,0,0,NA,0,0,0,0,NA,1,NA,15,83,12,2,32,4,5,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,13,47,79,2,0,0,0,NA,0,0,1,0,NA,1,0,1,NA,NA,1,32,4,5,9,7,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,14,71,281,2,1,40,0,NA,1,2,0,0,NA,1,0,17,126,10,2,32,3,9,11,8,6,No. of plates=13,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,15,52,132,1,4,34,0,NA,0,0,1,0,NA,1,3,NA,NA,NA,1,32,4,6,11,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,16,68,245,2,1,14,0,NA,0,0,0,0,NA,1,NA,17,126,10,2,33,4,6,11,7,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,17,56,169,2,1,17,0,NA,0,0,0,0,NA,1,NA,14,107,10,2,32,4,6,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,18,67,285,2,0,0,0,NA,0,0,0,0,NA,1,NA,39,139,15,2,32,4,6,11,8,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,19,47,84,1,1,19,0,NA,0,0,0,0,NA,1,3,NA,NA,NA,1,22,4,5,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,20,74,367,2,1,41,0,NA,0,0,2,0,NA,1,NA,38,168,15,2,33,4,7,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,21,55,156,2,1,8,0,NA,0,0,0,0,NA,1,NA,26,116,15,2,32,4,7,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,22,49,100,2,2,23,0,NA,0,0,0,0,NA,1,NA,1,NA,NA,1,22,4,5,12,8,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,23,47,88,2,1,15,0,NA,0,0,0,0,NA,1,NA,1,NA,NA,1,32,4,6,11,8,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,24,62,221,2,1,19,0,NA,0,0,0,0,NA,1,NA,27,173,12,2,32,4,7,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,25,45,60,2,0,0,0,NA,0,0,0,0,NA,1,NA,1,NA,NA,1,32,4,5,11,8,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,26,50,87,2,0,0,0,NA,0,0,0,0,NA,1,NA,1,NA,NA,1,32,4,6,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,27,66,235,2,2,49,0,NA,0,0,1,0,NA,1,NA,9,NA,8,4,32,4,6,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,28,54,124,1,2,29,0,NA,0,0,0,0,NA,1,3,NA,NA,NA,NA,32,4,6,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,29,73,455,2,3,73,0,NA,1,0,0,0,NA,1,NA,53,216,13,2,32,4,6,11,8,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,30,52,119,2,1,17,0,NA,0,0,2,0,NA,1,NA,1,NA,NA,1,32,4,6,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,31,49,104,2,0,0,0,NA,0,0,1,0,NA,1,NA,22,66,17,2,32,4,6,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,32,70,281,2,5,83,0,NA,0,0,0,0,NA,1,NA,12,NA,8,4,32,4,4,12,8,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,33,53,127,1,1,18,0,NA,0,0,0,0,NA,1,3,NA,NA,NA,NA,32,4,6,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,34,66,254,1,3,68,0,NA,0,NA,0,0,NA,1,2,NA,NA,NA,NA,10,4,6,11,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,35,58,181,1,2,30,0,NA ,0,NA,1,0,NA,1,2,NA,NA,NA,NA,32,4,7,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,36,55,145,1,1,23,0,NA,1,NA,0,0,NA,1,3,NA,NA,NA,NA,22,4,6,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,37,72,310,2,2,59,0,NA,0,0,1,0,NA,1,NA,13,NA,10,4,32,4,7,12,9,4,Ova appear dead,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,38,59,179,2,1,10,0,NA,0,0,0,0,NA,1,NA,27,119,12,2,32,4,6,11,8,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,39,52,126,2,2,33,0,NA,0,NA,1,0,NA,1,NA,1,NA,NA,1,22,4,5,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,40,70,324,2,4,38,0,NA,0,0,2,0,NA,1,NA,18,163,10,2,32,4,6,13,9,4,Possibly spawned out,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,41,69,249,2,1,20,0,NA,0,1,0,0,NA,1,NA,13,80,10,2,32,4,6,11,9,4,Possibly spawned out,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,42,57,157,2,0,0,0,NA,0,0,0,0,NA,1,NA,27,95,15,2,32,3,5,11,8,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,43,51,109,2,0,0,0,NA,0,0,1,0,NA,1,NA,16,70,12,2,32,4,6,11,8,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,44,71,246,2,2,39,0,NA,0,0,1,0,NA,1,NA,17,109,10,2,32,4,5,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,45,72,310,2,1,36,0,NA,1,2,0,0,NA,1,NA,19,118,10,2,32,4,6,12,9,3,Also 1 shisto ~0.005gm,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,46,68,313,2,5,75,0,NA,0,0,0,0,NA,1,NA,12,98,10,4,32,4,7,12,8,3,Also 1 shisto ~0.005gm,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,47,69,204,2,1,3,0,NA,0,0,0,0,NA,1,NA,11,103,8,4,32,2,9,12,8,6,10 plates,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,48,41,53,1,0,0,0,NA,0,NA,0,0,NA,1,3,NA,NA,NA,1,32,4,5,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,49,51,128,2,0,0,0,NA,0,0,0,0,NA,1,NA,27,74,18,2,32,4,5,12,8,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,50,44,62,2,3,21,0,NA,0,NA,0,0,NA,1,NA,1,NA,NA,1,10,4,6,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,51,70,302,2,1,70,0,NA,0,0,1,0,NA,1,NA,37,174,15,2,32,4,6,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,52,53,127,1,3,39,0,NA,0,NA,2,0,NA,1,3,NA,NA,NA,NA,22,4,6,11,8,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,53,49,106,1,2,35,0,NA,0,NA,0,1,NA,1,3,NA,NA,NA,1,32,4,6,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,54,60,189,2,1,20,0,NA,0,0,1,0,NA,1,NA,20,137,11,2,32,4,6,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,55,48,86,2,1,13,0,NA,0,NA,0,0,NA,1,NA,1,NA,NA,1,32,4,6,11,8,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,56,52,125,2,2,40,0,NA,0,NA,1,0,NA,1,NA,1,NA,NA,1,31,3,5,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,57,48,99,1,2,18,0,NA,0,NA,0,0,NA,1,3,NA,NA,NA,1,32,4,6,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,58,61,200,1,2,36,0,NA,0,NA,0,0,NA,1,2,NA,NA,NA,NA,32,4,5,12,9,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,59,56,169,2,1,30,0,NA,0,1,2,1,NA,1,NA,14,122,10,2,32,4,5,11,8,NA,NA,
"Hansen's Creek, Aleknagik",206,1,6,840,06/13/1961,1/24/1962,3,10:40,48,60,71,334,2,2,39,0,NA,0,2,0,0,NA,1,NA,18,133,10,2,32,4,7,12,9,NA,NA,
"Picnic Island, Aleknagik",207,1,8,647,06/13/1961,1/29/1962,3,11:40,42,1,57,155,2,0,0,0,NA,1,0,0,4,NA,1,NA,16,71,12,2,33,4,5,11,8,NA,NA,
"Picnic Island, Aleknagik",207,1,8,647,06/13/1961,1/29/1962,3,11:40,42,2,50,90,2,0,0,0,NA,0,0,0,0,NA,1,NA,6,43,10,2,32,4,6,12,8,NA,NA,
"Picnic Island, Aleknagik",207,1,8,647,06/13/1961,1/29/1962,3,11:40,42,3,59,135,2,0,0,0,NA,1,0,0,0,NA,1,NA,8,NA,74,4,33,3,7,12,9,NA,NA,
"Picnic Island, Aleknagik",207,1,8,647,06/13/1961,1/29/1962,3,11:40,42,4,47,63,2,0,0,0,NA,0,NA,0,0,NA,1,NA,1,NA,NA,1,31,4,6,11,9,NA,NA,
"Picnic Island, Aleknagik",207,1,8,647,06/13/1961,1/29/1962,3,11:40,42,5,41,44,2,0,0,0,NA,0,NA,0,0,NA,1,NA,1,NA,NA,1,31,4,5,12,9,NA,NA,
"Picnic Island, Aleknagik",207,1,8,647,06/13/1961,1/29/1962,3,11:40,42,6,50,105,1,1,15,0,NA,0,NA,0,0,NA,1,3,NA,NA,NA,NA,33,4,6,12,9,NA,NA,
"Picnic Island, Aleknagik",207,1,8,647,06/13/1961,1/29/1962,3,11:40,42,7,53,126,1,1,24,0,NA,0,NA,0,0,NA,1,3,NA,NA,NA,NA,33,1,6,11,8,NA,NA,
"Picnic Island, Aleknagik",207,1,8,647,06/13/1961,1/29/1962,3,11:40,42,8,53,132,2,2,42,0,NA,0,NA,0,1,NA,1,NA,1,NA,NA,1,23,4,6,12,9,NA,NA,
"Picnic Island, Aleknagik",207,1,8,647,06/13/1961,1/29/1962,3,11:40,42,9,45,61,2,0,0,0,NA,0,NA,1,0,NA,1,NA,1,NA,NA,1,31,4,6,11,8,NA,NA,
"Picnic Island, Aleknagik",207,1,8,647,06/13/1961,1/29/1962,3,11:40,42,10,64,221,2,1,41,0,NA,0,0,1,0,NA,1,NA,17,123,12,2,33,4,6,12,8,NA,NA,
"Picnic Island, Aleknagik",207,1,8,647,06/13/1961,1/29/1962,3,11:40,42,11,40,53,2,0,0,0,NA,1,NA,0,0,NA,1,NA,1,NA,NA,1,21,4,6,12,8,NA,NA,
"Picnic Island, Aleknagik",207,1,8,647,06/13/1961,1/29/1962,3,11:40,42,12,50,94,2,1,12,0,NA,0,NA,0,1,NA,1,NA,1,NA,NA,1,33,4,5,12,9,NA,NA,
"Picnic Island, Aleknagik",207,1,8,647,06/13/1961,1/29/1962,3,11:40,42,13,48,102,1,3,35,0,NA,0,NA,2,0,NA,1,3,NA,NA,NA,NA,31,4,6,12,9,NA,NA,
"Picnic Island, Aleknagik",207,1,8,647,06/13/1961,1/29/1962,3,11:40,42,14,60,181,1,2,34,0,NA,1,NA,0,0,NA,2,2,NA,NA,NA,NA,33,4,6,12,9,NA,NA,
"Picnic Island, Aleknagik",207,1,8,647,06/13/1961,1/29/1962,3,11:40,42,15,46,74,2,1,17,0,NA,0,NA,0,0,NA,1,NA,1,NA,NA,1,31,4,6,12,8,NA,NA,
"Picnic Island, Aleknagik",207,1,8,647,06/13/1961,1/29/1962,3,11:40,42,16,63,195,2,1,23,0,NA,0,0,0,0,NA,1,NA,14,84,12,2,33,4,6,12,8,NA,NA,
"Picnic Island, Aleknagik",207,1,8,647,06/13/1961,1/29/1962,3,11:40,42,17,51,106,1,1,21,0,NA,0,NA,0,0,NA,1,2,NA,NA,NA,NA,33,4,6,11,8,NA,NA,
"Picnic Island, Aleknagik",207,1,8,647,06/13/1961,1/29/1962,3,11:40,42,18,60,137,2,0,0,0,NA,0,0,1,0,NA,1,NA,8,52,10,2,31,2,6,12,9,4,May be spawned out,
"Picnic Island, Aleknagik",207,1,8,647,06/13/1961,1/29/1962,3,11:40,42,19,52,121,2,1,24,0,NA,0,NA,0,0,NA,1,NA,1,NA,NA,1,31,4,6,11,8,NA,NA,
